StatisticsDate,TargetDiseaseCode,TargetDisease,LocationCountry,LocationCountryEHAK,LocationCounty,LocationCountyEHAK,LocationLevel,MeasurementType,LocationPopulation,DailyCount,TotalCount,PopulationCoverage
2021-05-11,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,188,12142,
2021-05-11,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,112,4632,22.83
2021-05-11,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,79,7642,37.67
2021-05-11,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,317,27892,
2021-05-11,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,70,8970,15.36
2021-05-11,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,266,19487,33.36
2021-05-11,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,491,37403,
2021-05-11,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,155,11261,13.13
2021-05-11,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,360,26684,31.11
2021-05-11,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,175,12020,
2021-05-11,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,23,3457,14.13
2021-05-11,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,158,8697,35.54
2021-05-11,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,200,14194,
2021-05-11,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,39,3409,10.29
2021-05-11,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,173,11094,33.5
2021-05-11,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,278,19654,
2021-05-11,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,83,7591,22.98
2021-05-11,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,204,12353,37.4
2021-05-11,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,569,75110,
2021-05-11,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,205,24460,15.89
2021-05-11,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,397,51628,33.54
2021-05-11,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,164,11862,
2021-05-11,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,92,3360,12.02
2021-05-11,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,73,8687,31.07
2021-05-11,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,286,21721,
2021-05-11,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,138,6335,13.81
2021-05-11,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,161,15710,34.24
2021-05-11,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,130,15515,
2021-05-11,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,86,4706,13.49
2021-05-11,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,49,11060,31.69
2021-05-12,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,83,2640,
2021-05-12,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,21,642,17.62
2021-05-12,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,66,2055,56.41
2021-05-12,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,4879,224079,
2021-05-12,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,2420,74854,12.28
2021-05-12,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,2737,155137,25.45
2021-05-12,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,64,6610,
2021-05-12,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,14,2359,25.15
2021-05-12,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,51,4385,46.74
2021-05-12,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,771,37745,
2021-05-12,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,339,12549,9.51
2021-05-12,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,474,26492,20.07
2021-05-12,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,324,15013,
2021-05-12,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,260,4806,16.12
2021-05-12,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,69,10421,34.95
2021-05-12,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,351,15498,
2021-05-12,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,260,4902,17.46
2021-05-12,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,97,10786,38.4
2021-05-12,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,181,12323,
2021-05-12,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,52,4684,23.09
2021-05-12,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,131,7773,38.32
2021-05-12,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,364,28256,
2021-05-12,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,123,9093,15.57
2021-05-12,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,271,19758,33.83
2021-05-12,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,652,38055,
2021-05-12,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,357,11618,13.55
2021-05-12,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,313,26997,31.48
2021-05-12,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,135,12155,
2021-05-12,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,24,3481,14.22
2021-05-12,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,131,8828,36.07
2021-05-12,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,357,14551,
2021-05-12,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,189,3598,10.86
2021-05-12,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,190,11284,34.07
2021-05-12,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,208,19862,
2021-05-12,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,26,7617,23.06
2021-05-12,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,187,12540,37.96
2021-05-12,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,1022,76132,
2021-05-12,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,189,24649,16.01
2021-05-12,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,900,52528,34.13
2021-05-12,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,210,12072,
2021-05-12,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,117,3477,12.43
2021-05-12,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,98,8785,31.42
2021-05-12,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,330,22051,
2021-05-12,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,152,6487,14.14
2021-05-12,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,191,15901,34.65
2021-05-12,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,184,15699,
2021-05-12,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,90,4796,13.74
2021-05-12,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,97,11157,31.97
2021-05-13,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,120,2760,
2021-05-13,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,39,681,18.69
2021-05-13,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,89,2144,58.85
2021-05-13,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,6340,230419,
2021-05-13,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,4089,78943,12.95
2021-05-13,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,2545,157682,25.87
2021-05-13,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,117,6727,
2021-05-13,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,22,2381,25.38
2021-05-13,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,99,4484,47.8
2021-05-13,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,781,38526,
2021-05-13,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,293,12842,9.74
2021-05-13,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,555,27047,20.5
2021-05-13,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,434,15447,
2021-05-13,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,291,5097,17.09
2021-05-13,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,149,10570,35.45
2021-05-13,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,225,15723,
2021-05-13,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,177,5079,18.09
2021-05-13,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,49,10835,38.58
2021-05-13,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,149,12472,
2021-05-13,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,31,4715,23.24
2021-05-13,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,120,7893,38.9
2021-05-13,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,333,28589,
2021-05-13,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,73,9166,15.69
2021-05-13,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,289,20047,34.33
2021-05-13,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,1188,39243,
2021-05-13,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,995,12613,14.71
2021-05-13,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,249,27246,31.77
2021-05-13,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,123,12278,
2021-05-13,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,31,3512,14.35
2021-05-13,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,101,8929,36.49
2021-05-13,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,593,15144,
2021-05-13,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,526,4124,12.45
2021-05-13,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,86,11370,34.33
2021-05-13,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,177,20039,
2021-05-13,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,92,7709,23.34
2021-05-13,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,120,12660,38.33
2021-05-13,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,1087,77219,
2021-05-13,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,223,24872,16.16
2021-05-13,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,952,53480,34.75
2021-05-13,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,406,12478,
2021-05-13,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,343,3820,13.66
2021-05-13,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,69,8854,31.66
2021-05-13,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,661,22712,
2021-05-13,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,444,6931,15.11
2021-05-13,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,237,16138,35.18
2021-05-13,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,195,15894,
2021-05-13,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,90,4886,14
2021-05-13,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,114,11271,32.29
2021-05-14,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,99,2859,
2021-05-14,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,16,697,19.13
2021-05-14,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,91,2235,61.35
2021-05-14,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,3426,233845,
2021-05-14,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,1453,80396,13.19
2021-05-14,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,2257,159939,26.24
2021-05-14,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,116,6843,
2021-05-14,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,12,2393,25.51
2021-05-14,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,112,4596,48.99
2021-05-14,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,792,39318,
2021-05-14,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,311,13153,9.97
2021-05-14,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,569,27616,20.94
2021-05-14,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,384,15831,
2021-05-14,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,93,5190,17.41
2021-05-14,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,315,10885,36.51
2021-05-14,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,170,15893,
2021-05-14,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,56,5135,18.29
2021-05-14,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,126,10961,39.03
2021-05-14,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,132,12604,
2021-05-14,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,37,4752,23.43
2021-05-14,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,98,7991,39.39
2021-05-14,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,488,29077,
2021-05-14,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,112,9278,15.89
2021-05-14,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,427,20474,35.06
2021-05-14,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,463,39706,
2021-05-14,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,259,12872,15.01
2021-05-14,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,234,27480,32.04
2021-05-14,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,157,12435,
2021-05-14,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,15,3527,14.41
2021-05-14,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,151,9080,37.1
2021-05-14,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,335,15479,
2021-05-14,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,256,4380,13.23
2021-05-14,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,88,11458,34.6
2021-05-14,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,632,20671,
2021-05-14,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,96,7805,23.63
2021-05-14,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,565,13225,40.04
2021-05-14,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,923,78142,
2021-05-14,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,162,25034,16.27
2021-05-14,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,818,54298,35.28
2021-05-14,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,103,12581,
2021-05-14,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,32,3852,13.78
2021-05-14,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,82,8936,31.96
2021-05-14,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,380,23092,
2021-05-14,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,294,7225,15.75
2021-05-14,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,89,16227,35.36
2021-05-14,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,166,16060,
2021-05-14,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,79,4965,14.23
2021-05-14,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,95,11366,32.57
2021-05-15,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,101,2960,
2021-05-15,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,4,701,19.23
2021-05-15,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,100,2335,64.09
2021-05-15,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,1516,235361,
2021-05-15,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,198,80594,13.22
2021-05-15,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,1398,161337,26.47
2021-05-15,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,8,6851,
2021-05-15,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,2,2395,25.53
2021-05-15,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,6,4602,49.06
2021-05-15,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,327,39645,
2021-05-15,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,39,13192,10
2021-05-15,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,322,27938,21.18
2021-05-15,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,20,15851,
2021-05-15,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,1,5191,17.41
2021-05-15,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,20,10905,36.57
2021-05-15,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,21,15914,
2021-05-15,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,3,5138,18.3
2021-05-15,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,19,10980,39.1
2021-05-15,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,22,12626,
2021-05-15,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,9,4761,23.47
2021-05-15,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,14,8005,39.46
2021-05-15,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,66,29143,
2021-05-15,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,50,9328,15.97
2021-05-15,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,16,20490,35.08
2021-05-15,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,632,40338,
2021-05-15,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,38,12910,15.05
2021-05-15,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,628,28108,32.78
2021-05-15,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,17,12452,
2021-05-15,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,2,3529,14.42
2021-05-15,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,15,9095,37.15
2021-05-15,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,44,15523,
2021-05-15,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,7,4387,13.25
2021-05-15,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,37,11495,34.71
2021-05-15,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,20,20691,
2021-05-15,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,4,7809,23.64
2021-05-15,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,17,13242,40.09
2021-05-15,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,551,78693,
2021-05-15,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,112,25146,16.34
2021-05-15,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,454,54752,35.57
2021-05-15,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,26,12607,
2021-05-15,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,9,3861,13.81
2021-05-15,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,19,8955,32.03
2021-05-15,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,51,23143,
2021-05-15,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,7,7232,15.76
2021-05-15,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,44,16271,35.47
2021-05-15,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,31,16091,
2021-05-15,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,9,4974,14.25
2021-05-15,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,23,11389,32.64
2021-05-16,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,25,2985,
2021-05-16,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,0,701,19.23
2021-05-16,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,25,2360,64.78
2021-05-16,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,458,235819,
2021-05-16,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,53,80647,13.23
2021-05-16,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,432,161769,26.54
2021-05-16,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,1,6852,
2021-05-16,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,0,2395,25.53
2021-05-16,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,1,4603,49.07
2021-05-16,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,149,39794,
2021-05-16,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,53,13245,10.03
2021-05-16,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,147,28085,21.29
2021-05-16,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,9,15860,
2021-05-16,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,3,5194,17.42
2021-05-16,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,9,10914,36.6
2021-05-16,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,2,15916,
2021-05-16,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,1,5139,18.3
2021-05-16,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,2,10982,39.11
2021-05-16,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,8,12634,
2021-05-16,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,0,4761,23.47
2021-05-16,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,8,8013,39.5
2021-05-16,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,4,29147,
2021-05-16,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,0,9328,15.97
2021-05-16,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,4,20494,35.09
2021-05-16,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,233,40571,
2021-05-16,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,9,12919,15.06
2021-05-16,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,232,28340,33.04
2021-05-16,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,0,12452,
2021-05-16,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,0,3529,14.42
2021-05-16,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,0,9095,37.15
2021-05-16,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,14,15537,
